id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,tandem_ratio,density1,density2,class1,class2
209,16,1,532.0,820.0,557.0,796.0,0.0343,78,-1,-1,0.9230769230769232,1.0,1.0,1.0,1.0,532_534_547_557_558_567_568_569_583_585_601_604_613_614_620_621_622_625_630_633_634_635_642_646_648_650_652_653_655_658_660_672_676_679_687_689_692_694_697_698_699_700_705_716_718_719_733_735_740_742_745_746_748_749_751_752_753_758_759_760_761_763_764_765_766_767_769_771_775_776_777_779_780_782_785_817_818_820,557_560_565_577_582_587_590_598_600_601_605_611_613_615_619_621_624_627_628_629_632_634_638_642_644_647_648_649_653_654_655_664_671_674_682_684_690_692_693_694_696_710_722_725_731_735_738_740_741_743_744_746_747_752_753_754_755_758_760_761_762_765_767_769_771_772_774_776_780_781_782_783_784_788_789_790_791_796,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0006410256410256,0.2698961937716263,0.325,0,0
210,16,1,852.0,1052.0,815.0,1032.0,0.0332,66,-1,-1,0.9090909090909092,0.9848484848484848,1.0,1.0,1.0,852_858_859_860_864_865_867_869_870_875_876_877_882_883_888_890_891_892_893_899_900_901_903_904_905_907_909_913_916_917_918_921_922_923_924_925_929_930_931_933_935_936_937_938_958_962_966_969_978_979_981_982_989_1006_1007_1009_1010_1016_1017_1018_1039_1040_1041_1044_1045_1052,815_817_819_820_821_824_825_827_829_830_831_839_843_848_851_856_857_858_860_868_870_872_873_877_878_880_881_884_885_888_892_902_907_908_909_910_914_915_916_917_926_930_931_932_937_939_942_945_950_951_958_960_974_981_982_984_985_997_998_1016_1023_1024_1025_1026_1027_1032,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0101701951017019,0.3283582089552239,0.3027522935779816,0,0
211,16,1,279.0,431.0,407.0,540.0,0.2297,18,-1,-1,0.7222222222222222,0.8333333333333334,0.9444444444444444,1.0,1.0,279_309_320_321_327_329_331_334_335_336_347_373_374_382_386_417_426_431,407_409_413_434_440_451_452_454_456_457_459_463_464_465_467_482_518_540,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.1461988304093567,0.1176470588235294,0.1343283582089552,0,0
212,16,1,1055.0,1097.0,937.0,974.0,0.051,13,-1,-1,0.9230769230769232,0.9230769230769232,0.9230769230769232,1.0,1.0,1055_1059_1063_1068_1069_1072_1078_1084_1085_1093_1094_1096_1097,937_939_942_945_950_954_956_959_960_967_969_971_974,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0728744939271255,0.3023255813953488,0.3421052631578947,0,0
213,16,1,1188.0,1207.0,1050.0,1070.0,0.0561,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1188_1191_1198_1199_1207,1050_1059_1063_1066_1070,_-1_-1_-1_-1_-1,0.0,0.25,0.238095238095238,0,0
214,16,1,1219.0,1342.0,1237.0,1071.0,0.0092,49,-1,-1,0.979591836734694,1.0,1.0,1.0,1.0,1219_1221_1228_1229_1235_1236_1239_1241_1244_1249_1250_1251_1262_1264_1265_1269_1271_1272_1278_1279_1281_1284_1287_1288_1290_1293_1295_1296_1298_1300_1301_1305_1306_1308_1311_1314_1317_1319_1320_1323_1326_1328_1330_1332_1333_1337_1340_1341_1342,1237_1235_1233_1231_1216_1214_1211_1208_1204_1195_1194_1190_1176_1170_1169_1159_1157_1156_1150_1148_1147_1143_1140_1139_1137_1135_1134_1133_1129_1122_1119_1118_1117_1114_1112_1110_1107_1106_1102_1101_1098_1094_1090_1085_1084_1078_1074_1073_1071,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0016006402561024,0.3951612903225806,0.2934131736526946,0,0
215,16,1,80.0,121.0,245.0,149.0,0.0509,14,-1,-1,1.0,1.0,1.0,1.0,1.0,80_84_86_88_89_94_95_97_98_114_116_119_120_121,245_212_200_194_193_187_182_175_174_170_157_153_150_149,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.3333333333333333,0.1443298969072164,0,0
216,16,1,1018.0,1037.0,1016.0,998.0,0.0403,9,-1,-1,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1018_1025_1027_1028_1029_1033_1034_1036_1037,1016_1010_1009_1008_1007_1005_1002_1001_998,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.45,0.4736842105263157,0,0
217,16,1,199.0,216.0,391.0,369.0,0.0414,7,-1,-1,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,199_200_203_204_210_215_216,391_389_388_387_377_373_369,_-1_-1_-1_-1_-1_-1_-1,0.1978021978021978,0.3888888888888889,0.3043478260869565,0,0
218,16,1,1191.0,1197.0,1059.0,1054.0,0.0075,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1191_1193_1194_1195_1197,1059_1057_1056_1055_1054,_-1_-1_-1_-1_-1,0.0,0.7142857142857143,0.8333333333333334,0,0
219,16,1,142.0,153.0,110.0,92.0,0.0122,5,-1,-1,1.0,1.0,1.0,1.0,1.0,142_147_149_152_153,110_105_99_94_92,_-1_-1_-1_-1_-1,0.0,0.4166666666666667,0.2631578947368421,0,0
238,17,3,375.0,600.0,523.0,717.0,0.1026,45,-1,-1,0.7111111111111111,0.8,0.8222222222222222,0.8666666666666667,0.9333333333333332,375_391_399_401_402_435_438_443_445_446_462_463_468_474_480_499_509_510_512_513_515_516_520_526_528_530_532_534_535_540_541_547_557_558_559_561_563_568_571_572_576_583_586_589_600,523_546_551_552_553_558_559_563_564_565_573_577_579_580_583_587_595_597_598_602_603_605_615_618_622_636_638_645_647_648_650_652_653_654_655_656_658_685_687_688_691_692_694_697_717,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.1538077403245942,0.1991150442477876,0.2307692307692307,0,0
239,17,3,35.0,160.0,37.0,163.0,0.0179,38,-1,-1,0.9736842105263158,0.9736842105263158,0.9736842105263158,1.0,1.0,35_41_42_44_46_47_48_50_54_55_61_66_67_74_75_77_80_87_91_94_96_113_120_121_122_127_132_137_146_148_149_150_154_155_156_158_159_160,37_46_47_48_50_51_52_55_61_63_66_67_68_69_70_71_72_74_78_81_97_98_106_110_116_120_122_123_140_142_144_145_148_149_150_160_162_163,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.3015873015873015,0.2992125984251969,0,0
240,17,3,165.0,388.0,708.0,884.0,0.049,35,-1,-1,0.9142857142857144,0.9428571428571428,0.9714285714285714,0.9714285714285714,1.0,165_179_190_200_210_214_216_218_219_227_230_235_240_245_283_307_313_316_319_321_325_336_347_348_349_355_358_362_364_376_380_381_382_385_388,708_710_718_730_732_745_747_748_750_758_763_771_774_787_788_798_805_806_808_813_823_824_833_843_845_846_847_849_850_869_872_873_874_879_884,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.15625,0.1977401129943503,0,0
241,17,3,700.0,803.0,889.0,1046.0,0.0814,31,-1,-1,0.8709677419354839,0.9032258064516128,0.935483870967742,0.935483870967742,1.0,700_701_702_703_709_710_714_719_727_728_734_735_737_738_749_750_755_758_770_771_772_773_779_781_782_783_784_785_791_792_803,889_909_910_913_921_928_933_943_944_946_954_956_960_963_977_978_983_994_995_997_999_1000_1020_1021_1024_1028_1029_1034_1041_1044_1046,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0759013282732447,0.2980769230769231,0.1962025316455696,0,0
242,17,3,596.0,693.0,430.0,533.0,0.0413,26,-1,-1,0.9230769230769232,0.9230769230769232,0.9615384615384616,1.0,1.0,596_605_607_614_615_621_634_635_636_637_644_645_647_648_650_665_666_671_673_677_678_684_686_688_689_693,430_439_441_443_444_456_470_472_473_479_482_484_485_487_505_507_510_514_519_521_522_524_525_527_529_533,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2653061224489796,0.25,0,0
243,17,3,405.0,426.0,850.0,884.0,0.0202,6,-1,-1,1.0,1.0,1.0,1.0,1.0,405_416_420_421_422_426,850_869_872_873_874_884,_-1_-1_-1_-1_-1_-1,0.0,0.2727272727272727,0.1714285714285714,0,0
244,17,3,920.0,943.0,328.0,359.0,0.0503,6,-1,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,920_921_933_936_940_943,328_348_353_356_357_359,_-1_-1_-1_-1_-1_-1,0.0,0.25,0.1875,0,0
245,17,3,828.0,946.0,436.0,345.0,0.0321,30,-1,-1,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,828_830_832_838_839_842_843_846_847_859_862_864_868_875_877_878_890_891_895_896_900_901_907_910_911_917_918_941_945_946,436_434_432_422_421_413_412_410_408_397_396_394_391_389_387_382_381_380_378_376_375_374_372_367_363_360_359_357_347_345,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0041666666666666,0.2521008403361344,0.3260869565217391,0,0
246,17,3,964.0,1009.0,224.0,189.0,0.019,13,-1,-1,0.8461538461538461,1.0,1.0,1.0,1.0,964_965_969_970_972_974_975_977_990_997_998_1004_1009,224_218_217_216_215_213_209_207_201_195_194_191_189,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2826086956521739,0.3611111111111111,0,0
247,17,3,96.0,112.0,97.0,84.0,0.0261,8,-1,-1,1.0,1.0,1.0,1.0,1.0,96_98_99_103_104_106_111_112,97_96_95_92_90_86_85_84,_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.4705882352941176,0.5714285714285714,0,0
249,17,3,19.0,42.0,45.0,4.0,0.0336,7,-1,-1,1.0,1.0,1.0,1.0,1.0,19_21_26_33_35_38_42,45_43_41_38_37_33_4,_-1_-1_-1_-1_-1_-1_-1,0.0,0.2916666666666667,0.1666666666666666,0,0
250,17,3,650.0,681.0,505.0,486.0,0.1846,6,-1,-1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,650_656_657_658_660_681,505_500_499_492_489_486,_-1_-1_-1_-1_-1_-1,0.0,0.1875,0.3,0,0
253,17,3,559.0,565.0,671.0,654.0,0.1365,5,-1,-1,0.4,0.4,0.4,0.4,0.8,559_560_561_564_565,671_658_656_655_654,_-1_-1_-1_-1_-1,0.3272727272727272,0.7142857142857143,0.2777777777777778,0,0
262,17,7,31.0,83.0,1088.0,1158.0,0.0991,5,-1,-1,0.6,0.8,1.0,1.0,1.0,31_40_57_75_83,1088_1099_1114_1132_1158,_-1_-1_-1_-1_-1,0.0,0.0943396226415094,0.0704225352112676,0,0
266,18,3,944.0,977.0,244.0,258.0,0.0973,6,-1,-1,0.5,0.5,0.6666666666666666,1.0,1.0,944_951_952_953_976_977,244_247_254_255_256_258,_-1_-1_-1_-1_-1_-1,0.25,0.1764705882352941,0.4,0,0
269,18,5,794.0,1053.0,32.0,217.0,0.0162,78,-1,-1,0.9743589743589745,1.0,1.0,1.0,1.0,794_797_798_804_809_816_831_836_838_839_841_842_844_845_851_858_861_862_866_868_873_877_878_879_885_886_888_889_890_891_900_912_917_923_924_927_928_930_931_933_937_938_940_941_944_948_959_960_963_964_967_969_970_972_973_980_988_989_990_997_1008_1014_1017_1019_1020_1022_1031_1032_1037_1040_1043_1044_1045_1048_1049_1050_1052_1053,32_33_35_37_38_40_47_48_49_50_55_57_61_63_65_66_70_71_74_75_78_79_80_81_82_83_85_86_87_88_92_97_98_100_101_103_104_106_107_115_120_123_124_125_127_130_132_133_138_139_141_142_147_159_160_161_164_165_169_170_183_187_188_192_193_195_198_199_201_204_205_206_208_210_212_213_216_217,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0025015634771732,0.3,0.4193548387096774,0,0
270,18,5,592.0,792.0,426.0,581.0,0.0297,66,-1,-1,0.8787878787878788,0.8939393939393939,0.9242424242424242,0.9696969696969696,0.9848484848484848,592_597_599_600_601_603_604_609_610_612_614_615_627_628_630_631_632_633_636_637_639_640_643_645_646_653_658_673_674_677_679_683_687_689_690_691_693_694_696_701_702_704_707_708_709_712_713_714_717_722_728_731_739_740_742_743_744_757_759_769_774_776_779_783_785_792,426_431_432_433_435_436_439_440_441_443_445_447_463_464_467_468_469_472_473_474_477_478_480_481_483_489_493_496_497_498_500_501_502_504_505_506_508_509_510_511_512_514_517_518_520_524_525_527_528_532_548_549_552_554_556_557_559_561_562_566_572_574_576_578_580_581,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0727272727272727,0.3283582089552239,0.4230769230769231,0,0
271,18,5,266.0,443.0,1057.0,1240.0,0.0622,28,-1,-1,0.9642857142857144,1.0,1.0,1.0,1.0,266_293_294_295_298_300_301_303_309_314_345_369_374_387_390_400_407_410_412_414_421_422_424_431_434_435_440_443,1057_1069_1074_1075_1077_1078_1079_1082_1088_1092_1108_1129_1138_1141_1143_1146_1149_1150_1152_1153_1191_1193_1195_1197_1202_1203_1222_1240,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.1573033707865168,0.1521739130434782,0,0
272,18,5,1334.0,1428.0,880.0,945.0,0.036,18,-1,-1,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.9444444444444444,1334_1336_1340_1343_1369_1371_1372_1378_1382_1386_1387_1393_1402_1405_1408_1414_1415_1428,880_882_900_901_908_913_914_915_919_923_924_925_927_929_932_934_941_945,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0111111111111111,0.1894736842105263,0.2727272727272727,0,0
273,18,5,9.0,63.0,3.0,32.0,0.0077,14,-1,-1,0.9285714285714286,1.0,1.0,1.0,1.0,9_14_26_27_31_36_37_39_40_45_49_56_62_63,3_4_11_12_13_14_15_16_18_21_24_25_31_32,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2545454545454545,0.4666666666666667,0,0
274,18,5,75.0,97.0,584.0,597.0,0.0024,9,-1,-1,1.0,1.0,1.0,1.0,1.0,75_76_77_80_83_89_91_94_97,584_586_587_589_592_594_595_596_597,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.391304347826087,0.6428571428571429,0,0
275,18,5,1235.0,1242.0,864.0,882.0,0.0237,5,-1,-1,0.8,0.8,1.0,1.0,1.0,1235_1236_1239_1241_1242,864_865_869_880_882,_-1_-1_-1_-1_-1,0.1142857142857143,0.625,0.2631578947368421,0,0
276,18,5,429.0,566.0,870.0,731.0,0.025,37,-1,-1,0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,429_446_452_453_459_466_476_477_478_479_480_487_488_490_491_496_499_500_507_508_510_511_516_517_520_521_522_537_539_540_541_542_546_547_548_552_566,870_862_839_838_837_835_831_829_820_819_818_806_805_804_803_802_797_796_791_788_784_780_778_767_756_755_754_751_750_749_747_744_740_739_738_736_731,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0096525096525096,0.2681159420289855,0.2642857142857143,0,0
277,18,5,109.0,199.0,278.0,218.0,0.0292,19,-1,-1,0.8947368421052632,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.9473684210526316,109_120_122_126_137_138_149_151_153_158_162_167_172_175_182_185_192_194_199,278_274_273_271_264_262_257_254_253_251_246_245_240_239_237_232_229_221_218,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2087912087912088,0.3114754098360656,0,0
278,18,5,1033.0,1128.0,1077.0,1002.0,0.0963,16,-1,-1,0.9375,0.9375,0.9375,0.9375,0.9375,1033_1054_1068_1069_1074_1079_1080_1084_1089_1091_1094_1097_1107_1109_1115_1128,1077_1050_1044_1042_1039_1036_1035_1029_1021_1020_1019_1018_1016_1010_1009_1002,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0138888888888888,0.1666666666666666,0.2105263157894736,0,0
279,18,5,217.0,264.0,257.0,218.0,0.0174,13,-1,-1,1.0,1.0,1.0,1.0,1.0,217_219_225_229_234_236_239_246_249_250_256_259_264,257_254_251_246_245_240_239_237_234_232_229_221_218,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2708333333333333,0.325,0,0
280,18,5,1416.0,1428.0,965.0,945.0,0.01,7,-1,-1,1.0,1.0,1.0,1.0,1.0,1416_1419_1420_1423_1425_1427_1428,965_964_963_961_959_948_945,_-1_-1_-1_-1_-1_-1_-1,0.0,0.5384615384615384,0.3333333333333333,0,0
281,18,5,312.0,356.0,1149.0,1103.0,0.2469,7,-1,-1,0.8571428571428571,1.0,1.0,1.0,1.0,312_337_340_344_345_350_356,1149_1125_1120_1116_1108_1105_1103,_-1_-1_-1_-1_-1_-1_-1,0.0,0.1555555555555555,0.1489361702127659,0,0
283,18,5,688.0,697.0,509.0,502.0,0.0926,6,-1,-1,0.3333333333333333,0.5,0.5,0.5,1.0,688_691_693_694_695_697,509_508_506_505_504_502,_-1_-1_-1_-1_-1_-1,0.8333333333333334,0.6,0.75,0,0
285,18,6,1667.0,1718.0,1420.0,1471.0,0.2911,8,-1,-1,0.375,0.5,0.625,0.75,0.75,1667_1695_1712_1713_1714_1715_1717_1718,1420_1424_1445_1446_1448_1464_1469_1471,_-1_-1_-1_-1_-1_-1_-1_-1,0.45,0.1538461538461538,0.1538461538461538,0,0
288,19,2,1139.0,1219.0,1124.0,1253.0,0.072,18,-1,-1,1.0,1.0,1.0,1.0,1.0,1139_1150_1160_1162_1167_1173_1183_1187_1188_1194_1199_1206_1208_1210_1211_1217_1218_1219,1124_1127_1132_1138_1143_1179_1187_1189_1192_1215_1223_1226_1231_1236_1240_1246_1249_1253,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2222222222222222,0.1384615384615384,0,0
290,19,2,409.0,427.0,245.0,265.0,0.0061,9,-1,-1,1.0,1.0,1.0,1.0,1.0,409_411_415_418_420_422_423_424_427,245_247_248_249_251_256_260_261_265,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.4736842105263157,0.4285714285714285,0,0
291,19,2,173.0,200.0,562.0,577.0,0.0069,8,-1,-1,0.875,1.0,1.0,1.0,1.0,173_174_175_178_181_186_197_200,562_563_564_570_571_572_573_577,_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2857142857142857,0.5,0,0
293,19,2,551.0,613.0,36.0,52.0,0.0545,6,-1,-1,0.8333333333333334,1.0,1.0,1.0,1.0,551_576_578_605_612_613,36_43_44_48_51_52,_-1_-1_-1_-1_-1_-1,0.0,0.0952380952380952,0.3529411764705882,0,0
298,19,2,9.0,372.0,822.0,372.0,0.1667,79,-1,-1,0.7974683544303798,0.8481012658227848,0.9113924050632912,0.9113924050632912,0.9367088607594936,9_14_18_20_28_32_34_40_41_42_53_54_66_67_68_70_71_72_76_99_112_118_120_123_127_128_129_132_134_135_140_141_147_149_150_152_153_158_163_165_171_173_200_201_205_210_211_217_220_222_228_229_230_237_240_241_247_256_258_262_269_278_281_295_301_305_309_312_313_316_321_322_337_344_345_353_356_369_372,822_820_798_793_785_763_762_749_748_747_741_739_738_734_733_729_728_722_720_716_690_678_675_674_669_668_664_663_662_659_657_655_649_648_644_643_621_615_601_600_599_595_577_544_536_535_534_529_526_521_516_515_514_507_505_503_499_497_496_494_488_486_484_467_461_457_452_451_450_445_427_418_410_408_407_378_377_373_372,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0652151898734177,0.217032967032967,0.1751662971175166,0,0
299,19,2,420.0,545.0,251.0,77.0,0.082,28,-1,-1,0.8571428571428571,0.9642857142857144,0.9642857142857144,1.0,1.0,420_432_433_434_436_437_444_446_447_448_450_451_455_461_462_465_468_471_478_480_486_493_495_500_501_527_542_545,251_226_225_224_221_220_217_216_215_214_211_210_195_185_182_175_168_161_153_151_142_141_140_135_131_125_113_77,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0285714285714285,0.2222222222222222,0.16,0,0
301,19,2,504.0,541.0,91.0,79.0,0.0544,7,-1,-1,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,504_524_525_529_530_535_541,91_88_86_85_84_83_79,_-1_-1_-1_-1_-1_-1_-1,0.0,0.1842105263157894,0.5384615384615384,0,0
313,2,1,4.0,315.0,887.0,1242.0,0.0173,118,-1,-1,0.940677966101695,0.9915254237288136,0.9915254237288136,1.0,1.0,4_6_10_11_12_13_15_17_18_19_23_24_25_26_28_29_30_31_32_36_37_40_41_42_44_45_46_47_49_51_52_57_58_60_61_62_64_69_74_77_79_89_91_92_94_95_101_105_109_117_120_123_127_129_131_135_136_137_139_143_146_148_153_154_156_157_159_161_164_165_167_168_169_171_173_192_193_196_199_205_215_216_220_222_224_225_226_229_234_238_239_240_242_243_246_249_250_255_256_257_258_259_264_265_275_276_277_278_286_287_290_294_295_303_304_312_313_315,887_891_896_897_899_900_902_905_912_914_917_918_919_921_925_927_928_932_934_936_939_942_943_944_947_948_949_959_960_963_964_967_971_976_979_982_983_987_992_995_998_1001_1003_1004_1007_1008_1016_1017_1020_1023_1024_1031_1032_1035_1040_1043_1047_1050_1052_1055_1062_1064_1068_1069_1070_1072_1073_1075_1077_1078_1081_1082_1091_1092_1097_1099_1101_1104_1108_1112_1117_1119_1123_1127_1129_1134_1136_1137_1141_1144_1148_1149_1152_1154_1155_1163_1165_1169_1170_1171_1172_1174_1177_1178_1183_1184_1185_1188_1203_1207_1210_1212_1214_1224_1225_1238_1239_1242,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.002460360852925,0.3782051282051282,0.3314606741573033,0,0
314,2,1,401.0,447.0,773.0,800.0,0.0271,12,-1,-1,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,401_403_406_407_408_412_414_418_420_424_426_447,773_775_776_777_778_780_785_786_788_793_795_800,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2553191489361702,0.4285714285714285,0,0
315,2,1,802.0,827.0,248.0,280.0,0.026,9,-1,-1,0.8888888888888888,1.0,1.0,1.0,1.0,802_805_806_812_816_820_825_826_827,248_249_251_260_266_271_275_279_280,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.3461538461538461,0.2727272727272727,0,0
316,2,1,633.0,647.0,480.0,504.0,0.0167,8,-1,-1,0.75,0.75,0.875,1.0,1.0,633_634_636_642_643_644_646_647,480_481_485_494_498_499_503_504,_-1_-1_-1_-1_-1_-1_-1_-1,0.05,0.5333333333333333,0.32,0,0
317,2,1,1190.0,1234.0,1.0,34.0,0.0813,8,-1,-1,0.75,0.875,1.0,1.0,1.0,1190_1191_1192_1214_1217_1224_1231_1234,1_5_6_14_17_21_22_34,_-1_-1_-1_-1_-1_-1_-1_-1,0.05,0.1777777777777777,0.2352941176470588,0,0
318,2,1,778.0,795.0,287.0,307.0,0.0113,6,-1,-1,1.0,1.0,1.0,1.0,1.0,778_780_781_788_789_795,287_290_292_298_301_307,_-1_-1_-1_-1_-1_-1,0.0,0.3333333333333333,0.2857142857142857,0,0
