id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,class1_color,class2_color,diff
128,2,2,1663.0,1705.0,2619.0,2705.0,0.1038,14,-1,-1,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1663_1664_1667_1670_1671_1677_1678_1679_1680_1681_1700_1701_1704_1705,2619_2620_2637_2646_2647_2668_2669_2672_2677_2678_2679_2680_2701_2705,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3255813953488372,0.160919540229885,2,1,#FFCC00,#FFCC00,1
129,2,2,1124.0,1135.0,1668.0,1702.0,0.0027,12,-1,-1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,1124_1125_1126_1127_1128_1129_1130_1131_1132_1133_1134_1135,1668_1670_1671_1672_1674_1676_1681_1682_1683_1684_1701_1702,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,1.0,0.3428571428571428,2,1,#FFCC00,#FFCC00,1
130,2,2,800.0,787.0,4088.0,4137.0,0.0078,12,-1,-1,0.8333333333333334,1.0,1.0,1.0,1.0,800_797_796_795_794_793_792_791_790_789_788_787,4088_4096_4097_4104_4105_4106_4110_4112_4113_4114_4115_4137,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.8571428571428571,0.24,2,1,#FFCC00,#FFCC00,1
131,2,2,2334.0,2317.0,3258.0,3306.0,0.0083,11,-1,-1,1.0,1.0,1.0,1.0,1.0,2334_2333_2332_2330_2329_2326_2322_2320_2319_2318_2317,3258_3261_3269_3272_3278_3287_3293_3296_3300_3301_3306,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.6111111111111112,0.2244897959183673,2,1,#FFCC00,#FFCC00,1
132,2,2,205.0,216.0,548.0,580.0,0.004,10,-1,-1,1.0,1.0,1.0,1.0,1.0,205_206_207_208_209_210_211_212_213_216,548_549_551_553_554_556_559_575_579_580,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.8333333333333334,0.303030303030303,2,1,#FFCC00,#FFCC00,1
133,2,2,80.0,111.0,237.0,267.0,0.026,9,-1,-1,1.0,1.0,1.0,1.0,1.0,80_91_97_98_99_108_109_110_111,237_242_253_254_256_259_263_266_267,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.28125,0.2903225806451613,2,1,#FFCC00,#FFCC00,1
134,2,2,497.0,542.0,181.0,212.0,0.0832,10,-1,-1,0.8,0.9,0.9,0.9,1.0,497_498_508_510_511_528_529_539_541_542,181_182_200_201_202_206_208_210_211_212,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.217391304347826,0.3125,2,1,#FFCC00,#FFCC00,1
135,2,2,621.0,675.0,1313.0,1389.0,0.1539,11,-1,-1,0.7272727272727273,0.8181818181818182,1.0,1.0,1.0,621_625_649_651_653_654_658_659_661_664_675,1313_1316_1338_1343_1358_1368_1369_1370_1371_1381_1389,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2,0.1428571428571428,2,1,#FFCC00,#FFCC00,1
136,2,2,1240.0,1222.0,1817.0,1849.0,0.0448,8,-1,-1,1.0,1.0,1.0,1.0,1.0,1240_1238_1233_1226_1225_1224_1223_1222,1817_1826_1836_1844_1845_1846_1848_1849,_-1_-1_-1_-1_-1_-1_-1_-1,0.4210526315789473,0.2424242424242424,2,1,#FFCC00,#FFCC00,1
138,2,2,59.0,90.0,293.0,339.0,0.1131,9,-1,-1,0.7777777777777778,1.0,1.0,1.0,1.0,59_83_84_85_86_87_88_89_90,293_302_303_321_324_328_332_338_339,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.28125,0.1914893617021276,2,1,#FFCC00,#FFCC00,1
139,2,2,219.0,246.0,628.0,651.0,0.0658,8,-1,-1,0.875,1.0,1.0,1.0,1.0,219_240_241_242_243_244_245_246,628_634_635_638_648_649_650_651,_-1_-1_-1_-1_-1_-1_-1_-1,0.2857142857142857,0.3333333333333333,2,1,#FFCC00,#FFCC00,1
140,2,2,264.0,248.0,685.0,704.0,0.1285,8,-1,-1,0.75,1.0,1.0,1.0,1.0,264_263_261_260_258_252_250_248,685_688_694_695_696_697_698_704,_-1_-1_-1_-1_-1_-1_-1_-1,0.4705882352941176,0.4,2,1,#FFCC00,#FFCC00,1
141,2,2,1513.0,1480.0,2924.0,2958.0,0.1136,8,-1,-1,0.875,0.875,0.875,0.875,1.0,1513_1498_1495_1487_1486_1485_1484_1480,2924_2934_2935_2943_2952_2955_2956_2958,_-1_-1_-1_-1_-1_-1_-1_-1,0.2352941176470588,0.2285714285714285,2,1,#FFCC00,#FFCC00,1
142,2,2,566.0,588.0,152.0,172.0,0.0272,7,-1,-1,1.0,1.0,1.0,1.0,1.0,566_569_570_571_572_573_588,152_159_160_162_163_171_172,_-1_-1_-1_-1_-1_-1_-1,0.3043478260869565,0.3333333333333333,2,1,#FFCC00,#FFCC00,1
143,2,2,2308.0,2339.0,3167.0,3204.0,0.12,9,-1,-1,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,2308_2309_2310_2311_2312_2313_2315_2316_2339,3167_3168_3171_3174_3185_3190_3195_3202_3204,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.28125,0.2368421052631578,2,1,#FFCC00,#FFCC00,1
144,2,2,1061.0,1089.0,1801.0,1816.0,0.0397,7,-1,-1,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1061_1062_1063_1070_1072_1088_1089,1801_1802_1803_1804_1811_1814_1816,_-1_-1_-1_-1_-1_-1_-1,0.2413793103448276,0.4375,2,1,#FFCC00,#FFCC00,1
145,2,2,112.0,130.0,379.0,443.0,0.1159,9,-1,-1,0.5555555555555556,1.0,1.0,1.0,1.0,112_117_118_119_120_122_123_124_130,379_380_387_391_402_411_433_436_443,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4736842105263157,0.1384615384615384,2,1,#FFCC00,#FFCC00,1
146,2,2,730.0,768.0,3758.0,3806.0,0.0845,7,-1,-1,1.0,1.0,1.0,1.0,1.0,730_736_738_741_743_745_768,3758_3759_3760_3762_3763_3783_3806,_-1_-1_-1_-1_-1_-1_-1,0.1794871794871795,0.1428571428571428,2,1,#FFCC00,#FFCC00,1
147,2,2,614.0,646.0,60.0,68.0,0.0232,6,-1,-1,1.0,1.0,1.0,1.0,1.0,614_615_634_644_645_646,60_64_65_66_67_68,_-1_-1_-1_-1_-1_-1,0.1818181818181818,0.6666666666666666,2,1,#FFCC00,#FFCC00,1
149,2,2,709.0,680.0,1463.0,1535.0,0.1367,7,-1,-1,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,709_704_701_700_699_683_680,1463_1465_1488_1497_1516_1531_1535,_-1_-1_-1_-1_-1_-1_-1,0.2333333333333333,0.0958904109589041,2,1,#FFCC00,#FFCC00,1
150,2,2,1210.0,1189.0,1724.0,1741.0,0.1601,6,-1,-1,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1210_1198_1196_1193_1192_1189,1724_1725_1726_1730_1739_1741,_-1_-1_-1_-1_-1_-1,0.2727272727272727,0.3333333333333333,2,1,#FFCC00,#FFCC00,1
165,2,5,3007.0,3853.0,781.0,2000.0,0.0237,400,-1,-1,0.8525,0.9425,0.9725,0.9875,1.0,3007_3009_3010_3011_3012_3025_3026_3028_3032_3037_3040_3041_3043_3044_3045_3047_3049_3050_3051_3052_3053_3054_3055_3056_3057_3063_3064_3065_3066_3067_3068_3069_3075_3076_3082_3083_3088_3089_3090_3092_3093_3106_3109_3112_3113_3114_3119_3134_3135_3136_3137_3138_3139_3140_3141_3142_3148_3149_3150_3151_3152_3153_3154_3157_3158_3159_3160_3161_3162_3163_3164_3165_3166_3167_3168_3174_3175_3176_3177_3178_3179_3180_3181_3184_3186_3189_3190_3191_3192_3193_3194_3195_3197_3198_3199_3200_3201_3204_3211_3212_3213_3214_3215_3224_3226_3227_3228_3229_3230_3231_3237_3239_3241_3242_3243_3246_3250_3251_3253_3254_3255_3256_3257_3263_3264_3265_3268_3272_3273_3274_3275_3277_3279_3282_3283_3284_3291_3292_3301_3309_3310_3311_3312_3313_3314_3315_3316_3317_3318_3320_3322_3323_3324_3325_3327_3329_3331_3333_3335_3336_3337_3339_3343_3344_3345_3346_3347_3348_3349_3350_3351_3352_3353_3354_3355_3356_3357_3358_3359_3360_3361_3362_3366_3369_3374_3376_3377_3379_3380_3381_3382_3383_3384_3385_3386_3387_3388_3389_3390_3391_3392_3393_3394_3395_3398_3399_3400_3404_3405_3410_3416_3418_3419_3421_3426_3427_3428_3429_3430_3436_3443_3444_3445_3446_3447_3448_3450_3451_3452_3453_3454_3455_3456_3460_3468_3471_3473_3474_3475_3477_3482_3493_3495_3497_3499_3500_3501_3502_3504_3505_3506_3507_3508_3511_3512_3514_3515_3516_3519_3520_3521_3522_3523_3524_3525_3526_3528_3529_3530_3531_3532_3534_3535_3536_3537_3538_3539_3540_3543_3546_3548_3549_3550_3551_3552_3553_3554_3555_3556_3557_3558_3563_3564_3565_3566_3570_3577_3582_3592_3595_3601_3616_3618_3623_3625_3629_3631_3632_3639_3640_3643_3655_3661_3670_3672_3673_3681_3683_3684_3685_3688_3689_3690_3692_3694_3699_3700_3707_3708_3709_3710_3711_3712_3714_3715_3716_3717_3718_3719_3723_3724_3725_3726_3728_3734_3735_3736_3737_3738_3739_3740_3741_3742_3743_3744_3749_3750_3751_3753_3754_3755_3756_3758_3770_3771_3775_3776_3777_3778_3780_3781_3784_3785_3792_3799_3800_3801_3803_3806_3807_3810_3811_3814_3815_3818_3819_3820_3829_3830_3837_3838_3839_3840_3841_3842_3849_3850_3851_3852_3853,781_787_789_795_797_799_800_802_803_805_809_811_813_831_835_837_839_842_843_844_846_850_851_852_854_855_856_857_858_859_863_869_873_877_880_882_883_884_885_892_893_894_899_902_904_906_911_914_915_916_917_918_919_920_921_922_923_929_933_934_935_939_940_942_943_945_946_947_951_955_959_960_961_962_964_966_967_968_973_974_978_984_985_991_992_993_995_999_1000_1003_1011_1015_1016_1017_1019_1020_1023_1030_1032_1038_1039_1043_1044_1045_1053_1054_1055_1058_1061_1063_1064_1066_1070_1071_1075_1079_1086_1087_1088_1091_1092_1093_1095_1096_1097_1098_1099_1106_1107_1108_1110_1121_1128_1139_1144_1145_1147_1148_1149_1152_1156_1158_1159_1162_1163_1169_1171_1172_1173_1174_1175_1177_1180_1183_1184_1185_1186_1196_1198_1199_1204_1205_1208_1210_1211_1214_1216_1218_1219_1220_1221_1222_1223_1224_1225_1226_1227_1228_1229_1230_1233_1236_1239_1241_1249_1258_1259_1265_1266_1268_1270_1271_1273_1274_1277_1278_1280_1282_1283_1284_1287_1290_1291_1294_1296_1298_1300_1301_1303_1308_1310_1316_1317_1318_1320_1321_1324_1325_1328_1336_1351_1352_1353_1354_1355_1356_1360_1363_1364_1368_1369_1374_1375_1377_1380_1382_1385_1386_1387_1391_1395_1400_1406_1407_1409_1413_1414_1415_1418_1419_1422_1423_1426_1427_1428_1431_1434_1435_1436_1437_1438_1439_1440_1442_1446_1462_1467_1469_1473_1477_1479_1480_1481_1482_1484_1492_1493_1495_1503_1509_1520_1522_1528_1529_1537_1538_1540_1541_1542_1545_1546_1564_1566_1568_1572_1578_1579_1581_1588_1589_1607_1626_1630_1636_1644_1649_1653_1656_1665_1669_1670_1674_1678_1680_1692_1695_1697_1700_1701_1708_1709_1712_1727_1729_1732_1733_1734_1739_1741_1742_1743_1746_1754_1757_1766_1772_1773_1779_1783_1788_1795_1796_1797_1799_1800_1801_1804_1805_1814_1816_1818_1819_1820_1821_1825_1826_1833_1837_1841_1842_1843_1844_1846_1864_1867_1868_1869_1870_1871_1872_1875_1889_1896_1917_1919_1920_1925_1926_1932_1939_1943_1944_1949_1954_1965_1968_1969_1970_1973_1974_1977_1981_1986_1987_1989_1990_1992_1995_1999_2000,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4722550177095632,0.3278688524590163,1,1,fuchsia,fuchsia,1
166,2,5,2677.0,2979.0,293.0,771.0,0.0211,169,-1,-1,0.8165680473372781,0.9230769230769232,0.970414201183432,0.9881656804733728,1.0,2677_2680_2681_2691_2704_2705_2706_2707_2708_2709_2710_2711_2712_2713_2722_2723_2724_2725_2726_2727_2728_2729_2730_2731_2732_2733_2734_2735_2736_2737_2738_2739_2740_2746_2748_2749_2750_2751_2752_2753_2754_2755_2756_2757_2758_2759_2760_2761_2762_2763_2764_2765_2766_2767_2768_2769_2770_2771_2772_2773_2774_2781_2782_2783_2784_2785_2786_2787_2788_2789_2790_2791_2792_2793_2794_2795_2798_2799_2803_2805_2806_2807_2808_2809_2810_2811_2812_2816_2817_2822_2823_2824_2825_2826_2827_2828_2829_2830_2831_2832_2833_2834_2835_2836_2837_2838_2840_2841_2844_2845_2846_2847_2848_2849_2850_2857_2858_2859_2860_2861_2862_2869_2870_2879_2894_2895_2896_2902_2903_2905_2908_2909_2910_2911_2913_2918_2919_2921_2923_2925_2926_2931_2944_2945_2946_2947_2950_2951_2952_2953_2954_2955_2958_2960_2961_2963_2964_2965_2966_2967_2968_2969_2971_2972_2973_2974_2977_2978_2979,293_294_295_318_331_332_335_349_353_356_359_360_361_364_367_368_372_373_379_381_382_383_386_390_391_392_394_396_397_398_399_400_401_402_404_407_408_411_412_413_415_416_418_421_422_423_434_435_436_438_439_443_445_446_452_462_465_471_473_474_478_481_482_484_489_491_492_499_500_501_502_503_504_508_510_511_516_517_520_523_524_526_527_529_530_532_533_534_540_543_544_546_549_550_555_556_558_559_560_562_563_564_565_566_567_568_569_570_571_576_577_579_580_582_585_588_590_594_596_600_601_612_613_622_646_647_648_649_656_663_665_668_669_672_682_683_688_689_690_696_699_700_703_706_707_710_711_712_713_714_720_722_728_729_731_732_734_735_738_749_751_752_758_760_762_768_769_770_771,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.5577557755775577,0.3528183716075156,1,1,fuchsia,fuchsia,1
167,2,5,2607.0,2457.0,94.0,204.0,0.0697,33,-1,-1,0.8787878787878788,0.9696969696969696,0.9696969696969696,0.9696969696969696,1.0,2607_2606_2581_2566_2565_2564_2556_2550_2544_2525_2520_2519_2518_2517_2513_2512_2503_2502_2500_2496_2495_2493_2492_2491_2481_2480_2479_2476_2473_2472_2470_2467_2457,94_95_97_115_117_121_132_138_140_146_147_150_151_152_154_156_158_160_161_168_170_171_175_177_178_183_186_192_193_196_200_201_204,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2185430463576159,0.2972972972972973,1,1,fuchsia,fuchsia,1
168,2,5,2567.0,2629.0,48.0,114.0,0.0633,26,-1,-1,0.8846153846153846,0.9615384615384616,0.9615384615384616,1.0,1.0,2567_2568_2569_2571_2574_2576_2589_2593_2597_2598_2599_2600_2601_2603_2609_2610_2611_2612_2613_2614_2615_2618_2620_2621_2628_2629,48_51_53_61_72_74_76_80_84_89_91_92_93_95_96_97_98_99_101_104_105_108_109_111_113_114,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4126984126984127,0.3880597014925373,1,1,fuchsia,fuchsia,1
169,2,5,4323.0,4295.0,2576.0,2662.0,0.0116,23,-1,-1,0.9130434782608696,1.0,1.0,1.0,1.0,4323_4322_4321_4320_4319_4318_4317_4316_4315_4314_4313_4312_4311_4304_4303_4302_4301_4300_4299_4298_4297_4296_4295,2576_2581_2582_2585_2586_2587_2588_2589_2594_2596_2605_2613_2615_2638_2642_2643_2644_2645_2646_2659_2660_2661_2662,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.7931034482758621,0.264367816091954,1,1,fuchsia,fuchsia,1
170,2,5,4007.0,3948.0,2230.0,2314.0,0.0253,23,-1,-1,0.9565217391304348,1.0,1.0,1.0,1.0,4007_4006_4000_3999_3998_3992_3991_3990_3989_3988_3987_3986_3985_3984_3983_3982_3981_3980_3971_3970_3969_3960_3948,2230_2249_2264_2266_2270_2275_2277_2278_2279_2280_2282_2283_2284_2285_2286_2287_2288_2289_2297_2302_2308_2311_2314,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3833333333333333,0.2705882352941176,1,1,fuchsia,fuchsia,1
172,2,5,3912.0,3862.0,2145.0,2225.0,0.0417,21,-1,-1,0.7619047619047619,1.0,1.0,1.0,1.0,3912_3910_3908_3906_3898_3897_3896_3895_3894_3892_3883_3876_3875_3874_3873_3872_3871_3866_3865_3863_3862,2145_2153_2159_2161_2166_2169_2170_2173_2180_2184_2190_2205_2209_2210_2211_2213_2216_2220_2221_2223_2225,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4117647058823529,0.2592592592592592,1,1,fuchsia,fuchsia,1
173,2,5,2676.0,2632.0,1.0,47.0,0.0505,16,-1,-1,0.875,0.9375,1.0,1.0,1.0,2676_2668_2660_2659_2649_2647_2642_2641_2640_2639_2637_2636_2635_2634_2633_2632,1_5_12_17_18_24_25_28_29_30_32_38_41_44_46_47,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3555555555555555,0.3404255319148936,1,1,fuchsia,fuchsia,1
174,2,5,2428.0,2349.0,206.0,284.0,0.0567,18,-1,-1,0.7777777777777778,1.0,1.0,1.0,1.0,2428_2427_2422_2417_2416_2407_2395_2394_2391_2388_2387_2386_2384_2383_2369_2368_2363_2349,206_211_212_217_223_228_234_244_246_249_257_258_260_261_265_269_275_284,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.225,0.2278481012658227,1,1,fuchsia,fuchsia,1
175,2,5,4368.0,4389.0,2860.0,2946.0,0.0096,15,-1,-1,1.0,1.0,1.0,1.0,1.0,4368_4369_4370_4371_4372_4373_4374_4375_4376_4377_4385_4386_4387_4388_4389,2860_2876_2880_2881_2882_2888_2901_2906_2912_2917_2928_2936_2938_2939_2946,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.6818181818181818,0.1724137931034483,1,1,fuchsia,fuchsia,1
176,2,5,3941.0,3913.0,2064.0,2094.0,0.0209,11,-1,-1,0.9090909090909092,1.0,1.0,1.0,1.0,3941_3939_3938_3937_3936_3935_3934_3928_3927_3926_3913,2064_2069_2070_2071_2072_2080_2084_2085_2086_2089_2094,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3793103448275862,0.3548387096774194,1,1,fuchsia,fuchsia,1
179,2,5,4332.0,4362.0,2750.0,2825.0,0.1144,9,-1,-1,0.8888888888888888,1.0,1.0,1.0,1.0,4332_4333_4334_4347_4358_4359_4360_4361_4362,2750_2758_2759_2780_2781_2803_2813_2820_2825,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2903225806451613,0.1184210526315789,1,1,fuchsia,fuchsia,1
180,2,5,4028.0,4014.0,2329.0,2345.0,0.0155,7,-1,-1,1.0,1.0,1.0,1.0,1.0,4028_4023_4022_4019_4018_4017_4014,2329_2337_2338_2340_2341_2343_2345,_-1_-1_-1_-1_-1_-1_-1,0.4666666666666667,0.4117647058823529,1,1,fuchsia,fuchsia,1
181,2,5,2998.0,2987.0,625.0,647.0,0.0765,8,-1,-1,0.75,0.875,1.0,1.0,1.0,2998_2997_2994_2991_2990_2989_2988_2987,625_632_633_639_643_644_646_647,_-1_-1_-1_-1_-1_-1_-1_-1,0.6666666666666666,0.3478260869565217,1,1,fuchsia,fuchsia,1
183,2,5,4252.0,4291.0,2531.0,2570.0,0.1308,8,-1,-1,0.875,1.0,1.0,1.0,1.0,4252_4257_4261_4263_4265_4268_4278_4291,2531_2543_2544_2545_2546_2547_2550_2570,_-1_-1_-1_-1_-1_-1_-1_-1,0.2,0.2,1,1,fuchsia,fuchsia,1
184,2,5,4070.0,4034.0,2389.0,2428.0,0.0897,7,-1,-1,1.0,1.0,1.0,1.0,1.0,4070_4062_4060_4058_4038_4036_4034,2389_2408_2412_2422_2423_2425_2428,_-1_-1_-1_-1_-1_-1_-1,0.1891891891891892,0.175,1,1,fuchsia,fuchsia,1
192,2,5,4091.0,4100.0,2442.0,2456.0,0.0634,5,-1,-1,0.8,0.8,1.0,1.0,1.0,4091_4095_4098_4099_4100,2442_2444_2451_2453_2456,_-1_-1_-1_-1_-1,0.5,0.3333333333333333,1,1,fuchsia,fuchsia,1
203,3,4,2605.0,2764.0,785.0,968.0,0.0178,68,-1,-1,0.8235294117647058,0.9411764705882352,0.9705882352941176,0.9705882352941176,1.0,2605_2608_2609_2610_2611_2612_2613_2614_2615_2616_2617_2618_2619_2620_2621_2622_2623_2624_2625_2626_2634_2649_2650_2651_2652_2653_2654_2655_2656_2657_2658_2659_2660_2667_2668_2669_2671_2685_2686_2687_2688_2689_2690_2691_2692_2693_2694_2696_2697_2700_2701_2703_2704_2705_2706_2707_2708_2709_2710_2711_2712_2713_2721_2728_2742_2743_2757_2764,785_793_794_799_800_803_807_808_809_811_812_814_816_817_818_820_821_822_823_824_825_836_840_841_842_843_848_849_850_856_859_860_866_867_870_874_880_886_890_891_892_898_899_900_906_907_908_915_917_918_923_924_925_926_927_944_946_948_949_950_952_953_954_955_960_961_962_968,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.425,0.3695652173913043,1,1,RoyalBlue,RoyalBlue,1
204,3,4,2492.0,2594.0,532.0,638.0,0.0232,36,-1,-1,0.9444444444444444,0.9722222222222222,1.0,1.0,1.0,2492_2493_2494_2495_2496_2511_2512_2513_2515_2520_2527_2529_2533_2536_2537_2538_2539_2544_2546_2547_2548_2549_2550_2551_2556_2557_2560_2561_2562_2563_2564_2569_2571_2589_2591_2594,532_535_536_541_544_552_558_561_562_563_565_566_567_571_572_577_581_582_583_589_590_591_592_595_596_597_606_607_608_609_610_617_618_630_631_638,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3495145631067961,0.3364485981308411,1,1,RoyalBlue,RoyalBlue,1
205,3,4,2491.0,2422.0,638.0,764.0,0.0304,36,-1,-1,0.9166666666666666,0.9722222222222222,0.9722222222222222,1.0,1.0,2491_2490_2489_2488_2487_2486_2485_2484_2483_2482_2479_2475_2457_2456_2455_2449_2448_2447_2446_2445_2438_2436_2435_2434_2433_2432_2431_2430_2429_2428_2427_2426_2425_2424_2423_2422,638_648_649_650_651_652_655_656_657_663_676_680_691_701_706_709_712_717_718_720_723_738_740_748_750_751_752_753_754_755_756_757_758_759_760_764,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.5142857142857142,0.2834645669291338,1,1,RoyalBlue,RoyalBlue,1
